"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"WT1",13.984779663401,4.21117042306079,0.643469624505508,6.54447430412426,5.97050286016964e-11,1.27770665674252e-09
"RPS4XP5",9.92191866218691,-3.30175710878846,0.504713810019856,-6.54184023349502,6.07664017232039e-11,1.29938418856088e-09
"PRKAR2B",573.842288908599,-2.35773066788955,0.36052346192488,-6.53974267111864,6.16247731541109e-11,1.31668981876092e-09
"BCL6B",85.7578925811423,-1.61955750062874,0.247682096342982,-6.53885575316688,6.1991277814556e-11,1.32346693033526e-09
"ZBTB41",309.588750923711,0.84535607025346,0.129289467338086,6.53847593047075,6.21488846887605e-11,1.32577700278822e-09
"SRP9",657.782765163027,1.07831807612125,0.165026249799339,6.53422154010293,6.39412390358589e-11,1.36292858678817e-09
"ZWILCH",56.7889642499401,1.17410923578987,0.179765880853886,6.53132413232625,6.51907410270303e-11,1.38845930650903e-09
"PTPN14",1119.89052284517,-1.32136259653615,0.202322553274344,-6.53097034982756,6.53449355394437e-11,1.39010422114616e-09
"FEN1",62.7239086852478,1.3208671379949,0.202248580407825,6.53090931630486,6.53715727785981e-11,1.39010422114616e-09
"AC009041.2",52.3034067756454,-2.30735527093708,0.353312189408131,-6.53064156886962,6.54885529913009e-11,1.39148915920392e-09
"IQANK1",174.287115984659,2.19389833990587,0.335952519617231,6.53038215759029,6.56020863560752e-11,1.39279872583199e-09
"UBXN2B",193.085314266285,0.990256432885527,0.151668364402079,6.5290902080299,6.61703910541465e-11,1.40375384531943e-09
"MYEOV",64.0625313784651,-3.56336818366671,0.545803372979134,-6.52866647601853,6.63578293682833e-11,1.40661825349704e-09
"FAM131A",150.818616639674,-0.877295343542024,0.13445603878119,-6.52477457683925,6.81038819663367e-11,1.44249074699969e-09
"RGMA",187.666278751596,-1.93716345040367,0.297061863784773,-6.52107754836946,6.98040809913056e-11,1.47733621252577e-09
"ZBTB20",1797.29162608046,-0.920180528820128,0.141111898045732,-6.52092801219292,6.98737164735542e-11,1.47764464561411e-09
"ALPL",99.5136309367402,-1.88317434250504,0.288820004158066,-6.52023514782032,7.01972547780809e-11,1.48331773954691e-09
"ESCO2",15.7163699646388,2.24830488001461,0.345153952684137,6.51391897015915,7.3215003053274e-11,1.54586768051744e-09
"PARD6B",340.990308256881,2.402276226023,0.368892780532103,6.51212588806393,7.40945797022829e-11,1.5632092302598e-09
"ASB1",192.231253573338,-0.633317334088611,0.0972621397389967,-6.51144767931407,7.44299538779791e-11,1.56905125080082e-09
"GTF2E1",70.5613361638537,0.742599009758303,0.114087857427147,6.50901004283041,7.56476659338561e-11,1.59346998665696e-09
"KLHL33",8.47623717826075,-2.46293394165287,0.378481180469623,-6.50741455254615,7.64552131869973e-11,1.6092173341853e-09
"AF001548.3",14.7691569447185,-3.61024890423145,0.554993086176294,-6.50503401601773,7.76758014424902e-11,1.63362680839394e-09
"STAT5B",610.510411815979,-0.979080299162042,0.150519985444786,-6.50465316129856,7.78728396517248e-11,1.63648827321354e-09
"USP53",579.199940511868,-1.13231418437076,0.174095332878901,-6.50398931232914,7.82174562655498e-11,1.6424441755417e-09
"PYCR3",106.362730896649,1.28012151170943,0.19684575274932,6.50317059845148,7.86445203944268e-11,1.6501206796754e-09
"TUB-AS1",2.30789787472664,-3.34289151601107,0.514059380498255,-6.50292873319606,7.87711198085819e-11,1.6514857587368e-09
"CR381653.2",21.0620180625776,-2.32540654108652,0.357691245517996,-6.50115587178809,7.97051912948841e-11,1.66976464761086e-09
"FAM149A",35.583117874282,-1.80501467475509,0.277704698903582,-6.49976281237425,8.0446746504723e-11,1.6839850929803e-09
"MCTP1",172.625860330815,-1.66561463478969,0.256274580922319,-6.49933609800562,8.06752423666549e-11,1.68745191282272e-09
"F3",204.206055038101,-1.72162992315147,0.265036360273501,-6.49582540816234,8.25793822176755e-11,1.72555276857081e-09
"UXS1",84.3832549593748,0.631509417837173,0.0972189878073575,6.49574154267609,8.26254027281822e-11,1.72555276857081e-09
"ECSCR",34.9245188148599,-2.07962028306541,0.320168988907272,-6.49538323546918,8.28223035319566e-11,1.72831985815209e-09
"PIP4K2C",163.035854847719,0.887558776195068,0.136650741405667,6.49508935747539,8.29841409199211e-11,1.7303515196014e-09
"PAPPA2",13.2280574584857,-2.61655589080235,0.402934051636745,-6.49375717980083,8.37216518913405e-11,1.74437441782299e-09
"TIMM17B",66.4087524932601,0.775279428304694,0.119398766953865,6.49319459558791,8.40350271274311e-11,1.74954537470267e-09
"PLAGL1",348.286481670343,-1.51727464790897,0.233683280382746,-6.49286780562069,8.42175846369262e-11,1.75198690024539e-09
"TRAIP",16.5886504931595,1.31379212623569,0.202352418477022,6.4925941390954,8.43707636376918e-11,1.75381395273516e-09
"MAGEF1",117.718878877141,1.00259687508912,0.154460234483499,6.49097082133605,8.52849975406757e-11,1.77144597058945e-09
"ANKS1A",420.733547159226,-0.791999221987737,0.122023727820999,-6.49053455529198,8.5532344446949e-11,1.77520958668084e-09
"TBC1D2",100.079131166142,1.00301802445924,0.154543736002314,6.49018879965618,8.5728873369214e-11,1.77791348202181e-09
"LMO2",53.8769752437305,-1.57104989401672,0.242113485223308,-6.48889875988401,8.64660418197045e-11,1.79181675542362e-09
"AC011484.1",8.23511185546938,-1.45318720328517,0.223958126294194,-6.48865583638722,8.66055475584937e-11,1.79332289682078e-09
"ITM2A",85.1562008243199,-1.98742058859922,0.306319343496719,-6.48806753733627,8.69443075259133e-11,1.79894945008898e-09
"ST6GALNAC3",26.7844808855236,-1.84226314455173,0.283960370948709,-6.48774735149397,8.71292240941004e-11,1.80138663928296e-09
"ALDH2",632.498500273077,-2.17588720262889,0.335485178215879,-6.48579235064966,8.82666640688065e-11,1.82349822705965e-09
"GPR160",108.411358739903,1.49331512787832,0.23028185704163,6.48472765967125,8.88922055416617e-11,1.83500863685849e-09
"RCAN2",76.9516182897534,-1.31958388787447,0.203501590817166,-6.48439101913477,8.90908934847535e-11,1.8376965546171e-09
"TRIOBP",486.049443302957,-0.851234527085263,0.131342702341319,-6.48101883021386,9.11052995950318e-11,1.87780477721373e-09
"NCAPD3",201.906126449342,0.773669059309226,0.119393290737049,6.48000448377916,9.17198926509054e-11,1.88902151894067e-09
"MIR222HG",56.7094216890485,-1.45765850746289,0.224990793088121,-6.47874736319531,9.24872097454995e-11,1.90336408031459e-09
"SFXN1",145.829734940819,0.944417962125371,0.145812041895543,6.47695450833846,9.35923948528171e-11,1.92363720247398e-09
"C1orf115",179.627935848441,-1.84909881044406,0.28549058433889,-6.4769169698749,9.36156724709723e-11,1.92363720247398e-09
"DNAJC18",52.8187239481198,-1.17086607128767,0.180823238733308,-6.4751968800567,9.46883945240886e-11,1.9441910906262e-09
"MRC1",228.929835696129,-2.57648594489865,0.397913464247095,-6.47499061076936,9.48178371301047e-11,1.94536045659288e-09
"CSRP1",1471.96827982992,-1.43166987851684,0.221224020093594,-6.47158422449397,9.69806751352632e-11,1.98757297465951e-09
"IPPK",97.4208637075107,0.907644055741916,0.140252117826738,6.47151764840502,9.70234236400344e-11,1.98757297465951e-09
"RELL2",36.0044184733895,1.33052050503892,0.205633975963847,6.470333994188,9.77865305232341e-11,2.00167759963502e-09
"R3HDM1",187.662702786074,0.591326818494107,0.0914237821164578,6.46797588991518,9.93243402348351e-11,2.03160670315704e-09
"EEF1AKMT4",15.1561011361305,1.54565497154834,0.23900896642431,6.46693299700044,1.00011967293266e-10,2.04411359808233e-09
"FAM124B",17.5419602288559,-2.06348416144725,0.319130669416671,-6.46595379008551,1.00661838375069e-10,2.05583036121259e-09
"IGHG3",431.780262596519,3.21782384721749,0.497745394447611,6.46479883714157,1.01433654386648e-10,2.06858618395968e-09
"EDN1",100.853045474644,-1.78259631307368,0.275739308381352,-6.4647885117936,1.01440580492284e-10,2.06858618395968e-09
"SLC16A6",71.9551389345128,2.40501524279504,0.372034025708752,6.46450345022423,1.01631978674629e-10,2.07091555027514e-09
"SLC52A2",165.241803717541,1.18180670147552,0.182839346653686,6.46363445891091,1.0221762447575e-10,2.08126871808135e-09
"RALGPS2",379.075020346601,1.54786808873435,0.239479444883261,6.46346950356798,1.02329166030722e-10,2.08196019681611e-09
"GINS2",33.8867629933271,2.11280579081488,0.326940457228364,6.46235650590992,1.03084882739642e-10,2.0941712507594e-09
"MASP1",17.8848969151561,-3.58849145426516,0.555291538849785,-6.4623557234426,1.03085415943254e-10,2.0941712507594e-09
"ZBTB47",252.600224919404,-1.14089269789771,0.176571312084049,-6.46137067472568,1.03758809022251e-10,2.1062567314078e-09
"AP4S1",51.5416805439329,-0.853829368711158,0.132190911263922,-6.45906258264963,1.05353540426518e-10,2.13600134198497e-09
"PGM5P4-AS1",1.93929525741712,-3.56026773632032,0.551208668328441,-6.45901986105724,1.05383282783876e-10,2.13600134198497e-09
"ZBED6CL",63.4042265496441,1.13039684843697,0.175069887384682,6.45683198477844,1.06917484709296e-10,2.16546235445937e-09
"AC055839.2",34.8570494080147,-1.24875578856347,0.193423577830597,-6.4560680893678,1.07458275673108e-10,2.17477397131487e-09
"CENPK",27.9562588743604,1.99628313321109,0.309286687933416,6.45447479990105,1.08594845497299e-10,2.19612002544501e-09
"PLEKHH2",297.796026799756,-1.3990822706135,0.216797035182341,-6.45341975934668,1.09353914822703e-10,2.20980546549853e-09
"HCG11",122.021433016239,-1.08541497913647,0.168245182303335,-6.45138817217088,1.10830216879904e-10,2.2379531227909e-09
"RXRG",3.37308101849535,-3.48995312955299,0.541279403977533,-6.44760008215248,1.13635132474689e-10,2.29286647751184e-09
"DNAJC9",114.826477197168,0.780404631170705,0.121069358964487,6.44593014983764,1.14893571472668e-10,2.31651681746095e-09
"HIST1H4A",16.8278370663532,2.01924644414149,0.313352374294718,6.44401194880471,1.16355918313931e-10,2.34423980771221e-09
"MTFR2",7.36593608576357,2.56469709499999,0.398030587909583,6.44346734372734,1.16774405208407e-10,2.35090618017464e-09
"IQCN",298.59016412631,-1.69285073279626,0.262731409987683,-6.44327502705377,1.16922536914676e-10,2.35212383856241e-09
"MARC1",181.868589676773,-2.32919268238168,0.361713129867126,-6.43933683921648,1.19996631043322e-10,2.41215699676298e-09
"RASL11A",32.2046332385667,-1.94897459276798,0.302716195158427,-6.43828980391347,1.20827137551888e-10,2.42703373004676e-09
"PARN",243.87187394485,0.694938649764931,0.107982217372061,6.4356767871368,1.22924361249435e-10,2.46575877902961e-09
"AC124319.2",15.4161524571876,1.95217748380316,0.303337621507102,6.43565896674459,1.22938785450202e-10,2.46575877902961e-09
"FOXO1",514.831468059337,-1.38953987758973,0.21592653823498,-6.43524362011294,1.23275444780037e-10,2.47066455273867e-09
"LIN9",33.9271810416432,1.42413896665,0.221335941459327,6.43428698141057,1.24054280062263e-10,2.48441840279916e-09
"DMTN",111.021578255938,-1.66649641306474,0.259007903546754,-6.43415274300276,1.24163952630994e-10,2.48476050171914e-09
"EMILIN2",174.921862456165,-1.56630351452727,0.243461380618909,-6.43347832229297,1.24716388973987e-10,2.49395604657669e-09
"DOP1B",380.47539077747,1.20265443486889,0.18702494715602,6.43044926977369,1.27227337678514e-10,2.54227314515309e-09
"FOXO3",1247.72593416977,-0.909779157074312,0.141534745351994,-6.4279562930764,1.29330912480324e-10,2.58238420187646e-09
"IGF2",1042.6146592132,-2.41451784634501,0.375722724929843,-6.42632900843531,1.307223123857e-10,2.60822600385326e-09
"RAB3A",15.4289210205022,1.61842076239349,0.251949057148664,6.42360317085264,1.33085870309999e-10,2.65341189869179e-09
"MAML2",558.897936830649,-1.46716072869425,0.228457364559765,-6.4220329754808,1.34466283229184e-10,2.67785551821511e-09
"DAAM2",360.322075423406,-1.81414638175932,0.282490112758116,-6.42198186707047,1.34511448746235e-10,2.67785551821511e-09
"ALG3",93.8549503596413,0.910645540218486,0.141847434310567,6.41989433678921,1.3636896531587e-10,2.71282250053127e-09
"ODF2",252.231577648833,0.721266288802956,0.112387742179054,6.41765974490216,1.38385120067232e-10,2.75089117194387e-09
"PENK",5.78598339592701,-3.8522904415865,0.60034314746117,-6.41681421346725,1.39155570872142e-10,2.76415906730185e-09
"ESR2",20.4606957626661,-2.10210080043793,0.327709473046603,-6.41452558845923,1.41262063523865e-10,2.80392658041897e-09
"ARTN",22.2074287588662,2.55950099980813,0.399036904434452,6.41419620933473,1.41567784008783e-10,2.80791799827028e-09
"LINC01230",7.89605805466115,-3.95633169033272,0.61705050144466,-6.41168215740854,1.43922655909646e-10,2.85251727768927e-09
"PPP1R16A",388.962185818533,1.40864075179834,0.219750324945571,6.41018734396519,1.45340925373445e-10,2.87850116112308e-09
"C2CD2",477.203063885011,-1.50839974065111,0.235324369652443,-6.40987477361102,1.45639212083234e-10,2.88228163382423e-09
"WARS2-IT1",3.69850569371483,-2.78318929513078,0.434233795022357,-6.4094258140076,1.46068702440486e-10,2.88865121495422e-09
"C3orf67",24.7845642847135,2.41877702170767,0.377436217078554,6.40843912762156,1.47016954778786e-10,2.90526288545178e-09
"MGLL",1019.9638535906,-1.9858010426,0.309914882107138,-6.40756916576051,1.47858017762369e-10,2.91973345450400e-09
"THBD",209.75450513817,-1.82508198351114,0.284916699027646,-6.40566870857245,1.49711733052367e-10,2.9541647560245e-09
"TESMIN",115.598235479024,2.00181976381876,0.312530058199428,6.40520715143945,1.50165354550973e-10,2.96093861479053e-09
"NES",484.511929284346,-1.59142985152287,0.248568287311085,-6.40238490894531,1.5296843155462e-10,3.01253921210119e-09
"SLC6A2",3.82674656285554,-3.19484738108209,0.499011936460366,-6.40234661267635,1.53006817189369e-10,3.01253921210119e-09
"VANGL1",167.800149761032,1.21364356919093,0.189611092786954,6.40069919619401,1.54667019634465e-10,3.0429942367379e-09
"TET3",502.740714607362,0.734554417461282,0.11476392218422,6.40056912905233,1.54798843471355e-10,3.04335660322144e-09
"C19orf12",182.251661603256,-1.39923947796208,0.218617348748277,-6.4004045697819,1.5496578262331e-10,3.04440830342544e-09
"ZNF726",42.8201089739095,1.95333004482442,0.305226833645101,6.39960131125178,1.55783186535077e-10,3.0582279399088e-09
"CORO2B",42.0684545690823,-1.88352037833853,0.294419420721074,-6.39740535364661,1.58039378181651e-10,3.09981324803772e-09
"SH3GLB1",636.747519498984,-0.877185993421868,0.137117854525189,-6.39731416786955,1.58133752357566e-10,3.09981324803772e-09
"PLK3",245.280746216319,-1.13625079693203,0.177616788305767,-6.39720382161158,1.58248030623479e-10,3.09981324803772e-09
"VWFP1",42.4729340406787,-1.95134140875431,0.305133193276563,-6.395047971676,1.60496959431869e-10,3.14157286893773e-09
"ISLR2",14.3527987693574,-1.44946680990205,0.226709270504068,-6.39350480321908,1.62125901758494e-10,3.17114482477475e-09
"CRHBP",9.04058387001178,-3.64799741617724,0.570610330410353,-6.39314996900563,1.62502736913235e-10,3.17620061748257e-09
"RNASE1",280.474092088387,-2.04268438760421,0.319732530190716,-6.38872868639852,1.67270532362329e-10,3.26701019394138e-09
"PIK3R2",330.969633930104,0.988732034984192,0.154785670839824,6.38774913478493,1.68345206553132e-10,3.28345520299519e-09
"SGK2",57.3576853826677,-2.12278369941008,0.332321649163747,-6.38773821913752,1.68357220126747e-10,3.28345520299519e-09
"EVPL",290.093497933681,1.92333941420021,0.301186112726668,6.38588345520988,1.70410752210609e-10,3.32109146428751e-09
"CHTF18",287.393297854206,1.63212450587562,0.255617015662524,6.38503857673707,1.71354267219046e-10,3.33705596160401e-09
"DNM1P46",5.72866950012704,-2.07466559736381,0.324935939009195,-6.38484497495091,1.71571189081278e-10,3.33885745481159e-09
"P3H4",79.1699538863714,1.12883025787914,0.17680506268566,6.38460370270093,1.71841899072073e-10,3.34160329891941e-09
"TRMT9B",142.357960492532,-1.93964798523463,0.303805901970713,-6.38449738024381,1.71961326420022e-10,3.34160329891941e-09
"FZD2",23.1272830964378,1.14270554403475,0.179038399248764,6.38246068345943,1.74264777231936e-10,3.3839142994184e-09
"LRRC45",115.993923191722,1.35587981383182,0.212461303225142,6.3817730252507,1.75049287311646e-10,3.39669029233214e-09
"MMP13",49.9635743973157,4.31259463189507,0.675833178162191,6.38115258505421,1.75760072725351e-10,3.40801828876989e-09
"CYFIP2",175.177737951277,1.56531526485331,0.24531129148023,6.38093442583934,1.76010668603285e-10,3.4104132149009e-09
"FGD5",288.994073230837,-1.54785646729765,0.242603029147199,-6.38020255863535,1.76853904973745e-10,3.42427950496063e-09
"MARS",349.138376486189,0.637648980128097,0.0999819036248522,6.37764392365099,1.79833026179917e-10,3.47945139910904e-09
"GMPS",371.310441065239,0.627066123768085,0.0983565266000517,6.37543989650968,1.82438528151406e-10,3.5273201307429e-09
"NRP1",868.985232423784,-1.35214953356599,0.212157337542221,-6.37333381550804,1.84962684252093e-10,3.57354830423987e-09
"HAS1",21.5978541165722,-3.54800025233175,0.556730431424638,-6.37292314568226,1.85458835589358e-10,3.58055633947914e-09
"GATA6",57.2843280676834,-1.42243509972907,0.223246193477859,-6.3715984472996,1.8706815014859e-10,3.60903010595798e-09
"CPNE2",146.725712936075,-1.13874130107922,0.178803992310497,-6.36865702138109,1.90690487687602e-10,3.67627149970149e-09
"TRIP10",331.560088750925,-1.08900265307294,0.171106629076954,-6.36446792825989,1.95967862550322e-10,3.77530047336716e-09
"DNAJB4",144.242197709754,-1.08308624999912,0.170273145648809,-6.36087532107383,2.00607233522822e-10,3.86190510675642e-09
"ELL3",31.0986159664785,1.56341961249585,0.245827022505515,6.35983626438292,2.01968923594062e-10,3.88533192370627e-09
"NUAK2",41.602277492212,1.63302325097371,0.256828654027831,6.35841533007742,2.03845693129355e-10,3.91862680574453e-09
"ISM1",76.5840594853992,-1.60851930984166,0.253070709629778,-6.3560074265204,2.07065019794426e-10,3.97766418840603e-09
"CENPM",13.8015121839358,1.755167514012,0.276175611033256,6.35525891459201,2.08075848773681e-10,3.99422280235372e-09
"OLMALINC",48.627099064495,1.24003780628231,0.195127871243871,6.35500094567478,2.08425338959585e-10,3.99807176291596e-09
"WDYHV1",87.9404225723106,1.45143488535087,0.228436705122044,6.35377263288501,2.1009730923728e-10,4.02507310287515e-09
"TMPO-AS1",9.33723322953146,1.48079387061558,0.233058378301004,6.35374656517636,2.10132934011331e-10,4.02507310287515e-09
